,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
b_shrinkage[0],0.863,1.391,0.005,2.318,0.042,0.03,767.0,403.0,1.0
b_shrinkage[1],0.277,0.734,0.0,1.062,0.017,0.012,1814.0,1225.0,1.0
fixed_b[0],4.596,2.355,-0.129,8.826,0.105,0.074,540.0,360.0,1.01
fixed_b[1],-0.119,0.102,-0.311,0.071,0.004,0.003,534.0,732.0,1.01
ls,9.464,7.585,1.096,20.704,0.491,0.348,155.0,243.0,1.02
var,5.949,5.829,0.5,14.811,0.235,0.166,651.0,885.0,1.0
nu_y,2.138,0.856,0.707,3.703,0.027,0.019,709.0,469.0,1.0
sigma_y,1.298,0.309,0.692,1.847,0.012,0.008,622.0,383.0,1.0
