,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
b_shrinkage[0],0.743,1.256,0.003,2.03,0.037,0.026,224.0,58.0,1.02
b_shrinkage[1],0.249,0.589,0.0,0.964,0.013,0.009,644.0,1119.0,1.01
fixed_b[0],4.339,2.799,-0.602,9.574,0.143,0.101,377.0,747.0,1.02
fixed_b[1],-0.136,0.099,-0.317,0.04,0.003,0.002,975.0,1138.0,1.0
ls,16.004,8.031,4.784,29.221,0.343,0.242,316.0,629.0,1.02
var,8.085,7.52,0.54,19.884,0.241,0.17,809.0,1142.0,1.01
nu_y,3.819,1.529,1.561,6.833,0.029,0.022,2891.0,1714.0,1.0
sigma_y,1.492,0.238,1.061,1.941,0.005,0.004,2114.0,1579.0,1.0
