,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
b_shrinkage[0],0.646,0.95,0.005,1.982,0.026,0.019,1180.0,627.0,1.0
b_shrinkage[1],0.245,0.583,0.0,1.011,0.014,0.01,861.0,646.0,1.0
fixed_b[0],2.663,2.659,-2.286,7.931,0.117,0.083,538.0,402.0,1.0
fixed_b[1],0.001,0.095,-0.186,0.178,0.004,0.003,521.0,601.0,1.01
ls,10.342,5.275,1.185,18.831,0.292,0.207,278.0,215.0,1.01
var,8.765,9.45,0.528,23.228,0.503,0.356,496.0,438.0,1.0
nu_y,4.088,1.494,1.654,6.949,0.032,0.022,2118.0,1483.0,1.0
sigma_y,1.738,0.281,1.201,2.241,0.008,0.006,1236.0,796.0,1.0
