,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
b_shrinkage[0],1.237,1.679,0.034,3.202,0.05,0.037,1365.0,732.0,1.0
b_shrinkage[1],0.324,0.61,0.001,1.153,0.015,0.01,1896.0,1379.0,1.0
fixed_b[0],11.828,5.564,-0.63,20.898,0.218,0.154,660.0,683.0,1.0
fixed_b[1],-0.314,0.244,-0.753,0.172,0.009,0.007,710.0,1000.0,1.0
ls,5.845,1.418,3.123,8.296,0.085,0.06,274.0,447.0,1.01
var,42.278,30.972,9.248,95.641,1.202,0.85,649.0,1144.0,1.0
nu_y,3.305,1.259,1.352,5.725,0.027,0.019,2078.0,1347.0,1.0
sigma_y,2.353,0.414,1.588,3.114,0.011,0.007,1493.0,1243.0,1.0
