,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
b_shrinkage[0],0.72,1.07,0.003,2.082,0.032,0.022,1128.0,580.0,1.0
b_shrinkage[1],0.294,0.859,0.0,1.021,0.023,0.016,1257.0,748.0,1.0
fixed_b[0],3.621,1.547,0.047,6.245,0.067,0.048,596.0,561.0,1.01
fixed_b[1],-0.1,0.063,-0.224,0.012,0.003,0.002,552.0,684.0,1.01
ls,20.522,153.597,0.038,46.424,4.781,3.382,150.0,209.0,1.03
var,2.55,3.687,0.007,7.782,0.168,0.119,432.0,646.0,1.01
nu_y,1.803,0.759,0.708,3.077,0.025,0.019,1116.0,923.0,1.0
sigma_y,0.94,0.285,0.433,1.464,0.012,0.008,541.0,565.0,1.0
