,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
b_shrinkage[0],0.722,1.192,0.004,2.075,0.082,0.058,612.0,283.0,1.0
b_shrinkage[1],0.266,0.802,0.0,0.956,0.02,0.014,1319.0,1360.0,1.01
fixed_b[0],2.961,1.81,-0.31,6.073,0.086,0.067,470.0,597.0,1.01
fixed_b[1],-0.076,0.074,-0.215,0.062,0.003,0.002,545.0,790.0,1.01
ls,19.149,70.861,0.67,45.7,3.471,2.456,129.0,314.0,1.02
var,3.835,5.489,0.01,11.252,0.339,0.24,361.0,335.0,1.01
nu_y,2.808,1.32,0.93,5.316,0.039,0.028,969.0,1185.0,1.0
sigma_y,1.265,0.33,0.695,1.906,0.016,0.012,391.0,622.0,1.01
