,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
b_shrinkage[0],0.898,1.102,0.006,2.353,0.029,0.02,1291.0,882.0,1.01
b_shrinkage[1],0.295,0.674,0.0,1.015,0.017,0.012,1317.0,1349.0,1.0
fixed_b[0],6.954,3.571,-0.569,13.215,0.184,0.135,401.0,523.0,1.01
fixed_b[1],-0.172,0.154,-0.49,0.085,0.012,0.008,172.0,538.0,1.02
ls,9.117,6.472,1.882,21.0,0.9,0.64,31.0,326.0,1.1
var,14.014,12.851,1.597,37.14,0.738,0.522,471.0,474.0,1.01
nu_y,3.446,1.4,1.136,5.858,0.037,0.026,1413.0,1628.0,1.0
sigma_y,1.794,0.354,1.155,2.477,0.023,0.017,217.0,452.0,1.03
