,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
b_shrinkage[0],1.655,6.082,0.01,3.705,0.256,0.181,700.0,742.0,1.0
b_shrinkage[1],0.363,0.605,0.0,1.305,0.014,0.01,1732.0,1163.0,1.0
fixed_b[0],15.66,13.03,-6.243,39.487,0.573,0.419,535.0,739.0,1.01
fixed_b[1],-0.455,0.46,-1.384,0.347,0.027,0.019,303.0,548.0,1.02
ls,12.176,3.062,5.532,17.327,0.233,0.165,168.0,204.0,1.03
var,241.507,205.542,40.325,606.84,10.197,7.78,435.0,627.0,1.02
nu_y,2.475,0.873,1.025,4.03,0.026,0.018,1031.0,1153.0,1.0
sigma_y,2.516,0.487,1.637,3.455,0.016,0.012,823.0,924.0,1.01
