,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
b_shrinkage[0],0.744,1.673,0.009,1.941,0.04,0.029,1867.0,1108.0,1.01
b_shrinkage[1],0.274,0.683,0.0,1.075,0.015,0.011,2210.0,1389.0,1.0
fixed_b[0],3.757,2.423,-0.871,8.293,0.087,0.068,850.0,851.0,1.0
fixed_b[1],-0.11,0.085,-0.279,0.033,0.004,0.003,612.0,676.0,1.0
ls,22.025,26.805,1.924,48.904,1.192,0.843,346.0,457.0,1.01
var,6.224,8.598,0.236,17.388,0.6,0.48,598.0,422.0,1.0
nu_y,3.843,1.504,1.545,6.699,0.034,0.027,2334.0,1149.0,1.0
sigma_y,1.249,0.197,0.911,1.642,0.004,0.003,2742.0,1292.0,1.0
