,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
b_shrinkage[0],0.611,1.029,0.003,1.752,0.031,0.022,114.0,33.0,1.03
b_shrinkage[1],0.223,0.627,0.0,0.848,0.015,0.011,1010.0,799.0,1.0
fixed_b[0],2.423,2.291,-1.33,6.799,0.142,0.113,312.0,453.0,1.02
fixed_b[1],-0.021,0.073,-0.148,0.118,0.005,0.004,291.0,486.0,1.02
ls,15.688,24.752,0.006,33.173,1.176,0.832,71.0,25.0,1.05
var,5.569,7.552,0.006,16.245,0.396,0.321,434.0,660.0,1.01
nu_y,4.043,1.64,1.484,7.077,0.046,0.032,1137.0,997.0,1.0
sigma_y,1.469,0.287,0.951,2.03,0.029,0.02,110.0,44.0,1.02
