,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
b_shrinkage[0],0.936,1.514,0.009,2.518,0.042,0.03,901.0,544.0,1.0
b_shrinkage[1],0.286,0.561,0.0,1.075,0.014,0.01,1422.0,1098.0,1.0
fixed_b[0],5.658,2.437,0.725,10.26,0.104,0.073,622.0,404.0,1.0
fixed_b[1],-0.14,0.095,-0.323,0.035,0.004,0.003,643.0,730.0,1.0
ls,7.125,3.482,1.915,13.558,0.263,0.186,166.0,253.0,1.02
var,6.439,5.317,1.113,14.371,0.221,0.156,696.0,715.0,1.0
nu_y,2.174,0.839,0.917,3.748,0.021,0.015,1156.0,1010.0,1.01
sigma_y,1.162,0.28,0.657,1.684,0.01,0.007,793.0,713.0,1.01
