,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
b_shrinkage[0],1.075,3.194,0.065,2.807,0.082,0.058,1799.0,1052.0,1.0
b_shrinkage[1],0.332,0.68,0.0,1.168,0.016,0.011,2031.0,1565.0,1.0
fixed_b[0],7.273,2.031,3.319,10.836,0.071,0.05,908.0,734.0,1.0
fixed_b[1],-0.214,0.092,-0.383,-0.023,0.003,0.002,977.0,781.0,1.01
ls,3.496,1.412,1.614,5.166,0.12,0.088,210.0,234.0,1.02
var,8.072,4.465,2.276,15.577,0.153,0.109,924.0,1157.0,1.0
nu_y,3.491,1.476,1.123,6.256,0.034,0.024,1581.0,928.0,1.0
sigma_y,1.302,0.252,0.812,1.759,0.007,0.005,1217.0,981.0,1.01
