,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
b_shrinkage[0],0.765,1.096,0.005,2.335,0.03,0.022,1226.0,981.0,1.0
b_shrinkage[1],0.356,1.083,0.0,1.19,0.027,0.019,1350.0,1417.0,1.0
fixed_b[0],4.228,2.095,0.01,7.734,0.076,0.055,801.0,727.0,1.01
fixed_b[1],-0.119,0.093,-0.291,0.051,0.004,0.003,572.0,844.0,1.01
ls,20.438,81.808,0.235,60.0,4.902,3.47,47.0,70.0,1.07
var,5.385,8.327,0.008,15.303,0.824,0.662,320.0,186.0,1.02
nu_y,2.382,0.994,0.948,4.324,0.023,0.017,1916.0,1596.0,1.0
sigma_y,1.394,0.354,0.754,2.062,0.013,0.01,720.0,1250.0,1.0
