,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
b_shrinkage[0],1.35,1.804,0.01,3.567,0.048,0.034,1287.0,1012.0,1.0
b_shrinkage[1],0.329,0.669,0.0,1.128,0.016,0.012,2157.0,1269.0,1.0
fixed_b[0],13.015,8.885,-2.01,29.552,0.284,0.201,984.0,1276.0,1.0
fixed_b[1],-0.334,0.284,-0.879,0.155,0.008,0.006,1296.0,1412.0,1.0
ls,14.104,3.671,7.29,20.842,0.143,0.101,646.0,633.0,1.01
var,90.737,78.037,12.051,223.045,2.51,1.865,1166.0,1396.0,1.0
nu_y,2.77,1.174,0.981,4.846,0.025,0.019,2360.0,1266.0,1.0
sigma_y,2.768,0.544,1.619,3.685,0.012,0.009,1944.0,1257.0,1.0
