,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
b_shrinkage[0],1.41,2.039,0.006,3.703,0.076,0.054,793.0,713.0,1.0
b_shrinkage[1],0.341,0.752,0.001,1.148,0.025,0.021,1978.0,1163.0,1.0
fixed_b[0],13.4,6.055,2.439,25.586,0.311,0.24,455.0,407.0,1.0
fixed_b[1],-0.382,0.216,-0.759,0.038,0.011,0.008,456.0,432.0,1.0
ls,11.709,2.936,6.262,17.046,0.154,0.11,366.0,572.0,1.01
var,33.717,38.906,3.766,85.477,2.121,1.501,514.0,405.0,1.0
nu_y,2.221,0.851,0.876,3.75,0.02,0.014,1890.0,1403.0,1.0
sigma_y,1.361,0.292,0.837,1.898,0.007,0.005,1530.0,1135.0,1.0
