,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
b_shrinkage[0],1.18,1.526,0.015,3.001,0.043,0.03,1133.0,716.0,1.0
b_shrinkage[1],0.371,0.888,0.0,1.29,0.021,0.015,1569.0,1298.0,1.0
fixed_b[0],10.626,5.566,-0.671,20.309,0.215,0.154,693.0,631.0,1.0
fixed_b[1],-0.282,0.195,-0.675,0.062,0.008,0.005,678.0,988.0,1.0
ls,13.488,4.628,5.656,21.947,0.235,0.17,398.0,580.0,1.01
var,31.822,29.958,4.103,81.247,1.09,0.771,872.0,901.0,1.01
nu_y,3.172,1.304,1.098,5.455,0.032,0.022,1600.0,1469.0,1.0
sigma_y,2.446,0.449,1.598,3.254,0.012,0.009,1344.0,1169.0,1.0
